Name,Rad,Vobs,Vgas,Vdisk,Vbul,R_d,Vb,GasFrac,Omega_gas,V_Newton,V_LCDM_(AM),V_MOND_(Std),V_Verlinde,V_WILL_RG
NGC0300,4.99,81.5,12.98,49.84,0.0,1.75,37.556533386349706,0.11944786405209185,0.11944786405209185,37.55597379047722,79.66800754761579,76.50014806573516,79.00261036816642,72.72134599096853
NGC0300,5.45,80.8,13.57,49.05,0.0,1.75,37.243739742405026,0.13275568532145376,0.13275568532145376,37.24328848310065,81.01323348896493,77.61528500323234,80.04381635563382,73.56592169135595
NGC0300,5.9,82.8,15.44,48.12,0.0,1.75,37.36523517924114,0.17074938646035617,0.17074938646035617,37.36488197886284,82.3766626761684,79.12294760824925,81.54095398710588,74.85389930832595
NGC0300,6.36,88.2,20.16,47.07,0.0,1.75,38.91295478372209,0.26840625760602976,0.26840625760602976,38.912708401600135,84.28186464943894,82.3000813779348,84.9062750788421,77.90781778023236
NGC0300,6.81,88.5,24.2,45.98,0.0,1.75,40.53048482315502,0.3565062388591801,0.3565062388591801,40.530311655115284,86.08221917117434,85.482850677413,88.2693700099657,80.97650918979572
NGC0300,7.26,88.4,27.05,44.86,0.0,1.75,41.6882753301213,0.4210238341716092,0.4210238341716092,41.68814846130787,87.5693198319857,88.07592824768483,90.9668339015693,83.42749570374332
NGC0300,7.71,88.2,28.23,43.73,0.0,1.75,41.86990983988382,0.4545877253774887,0.4545877253774887,41.86980957782732,88.50324580825989,89.46346499753818,92.32010088519978,84.61617639318565
NGC0300,8.17,89.5,27.84,42.59,0.0,1.75,41.012432871020955,0.4607946167573012,0.4607946167573012,41.01234738920913,88.88969640948535,89.56850244225157,92.2511831322852,84.46708857368904
NGC0300,8.62,89.7,26.95,41.5,0.0,1.75,39.84253380496778,0.4575342810931523,0.4575342810931523,39.842458300773,89.06083430173867,89.19004543477244,91.66483604599512,83.83944203173903
NGC0300,9.07,93.7,26.46,40.45,0.0,1.75,38.96450756778533,0.46114902598768026,0.46114902598768026,38.9644417586398,89.31552620818947,89.10130342859351,91.41192110417045,83.53235164296738
NGC0300,9.53,97.0,26.26,39.41,0.0,1.75,38.29049033376303,0.47033531398123807,0.47033531398123807,38.290433735685205,89.62424243842743,89.23213668155748,91.40777626080396,83.46299904404951
NGC0300,9.96,96.2,25.18,38.5,0.0,1.75,37.08311475591014,0.4610616937377495,0.4610616937377495,37.08306280056469,89.62996838019392,88.55170998514897,90.53485264130885,82.5877062051618
NGC0300,10.45,94.8,24.1,37.5,0.0,1.75,35.832038736304135,0.45236713696565645,0.45236713696565645,35.8319916480446,89.65625490241503,87.85723639172659,89.64361801196146,81.6940963306881
NGC0300,10.93,92.5,23.02,36.62,0.0,1.75,34.64725963189585,0.4414411937829746,0.4414411937829746,34.64721633456346,89.66744565325679,87.15231497598323,88.75764867721006,80.81305032049933
NGC0300,11.32,92.8,22.03,35.97,0.0,1.75,33.64879418344735,0.4286373218925453,0.4286373218925453,33.64875316349148,89.64292988978282,86.4738743340416,87.93301081070051,80.00374666578925
NGC0300,11.8,93.5,21.74,35.19,0.0,1.75,33.04233118289325,0.43289016584742757,0.43289016584742757,33.042294662457955,89.81917266816599,86.45033884873196,87.80335662274996,79.83743363414939
NGC0801,1.17,123.0,2.58,183.66,0.0,8.72,129.89285661652067,0.0003945198651633945,0.0003945198651633945,128.79018097035947,126.94651257085513,111.9138708471043,86.7355354282129,93.43698890083357
NGC0801,1.56,142.0,3.43,210.66,0.0,8.72,148.99859965784913,0.000529936540809805,0.000529936540809805,148.28068106953435,153.83642745262668,138.27068080489667,110.30359716137079,118.7692256059484
NGC0801,1.96,205.0,4.28,232.37,0.0,8.72,164.36613656711654,0.0006780517539221062,0.0006780517539221062,163.8623707311695,176.42985986717946,160.36167722090357,132.129820803705,141.7221175145461
NGC0801,2.73,228.0,5.96,264.64,0.0,8.72,187.22362671415164,0.0010133773940932528,0.0010133773940932528,186.9269488275257,210.44154591790928,193.33031459684616,168.93731743300023,179.05303156143523
NGC0801,3.52,238.0,7.61,281.54,0.0,8.72,199.22424024199466,0.0014590996556868875,0.0014590996556868875,199.03421765138378,232.48088028756885,213.5564573188146,196.2555805084557,204.87388825562613
NGC0801,10.59,229.0,23.2,269.17,0.0,8.72,191.74066978604202,0.014640216177436428,0.014640216177436428,191.72095221917783,293.99174045474905,244.92498298080744,259.99264207770636,251.0997938279512
NGC0801,17.65,225.0,37.46,243.6,0.0,8.72,176.2774279367611,0.04515877327073264,0.04515877327073264,176.27129900402508,330.2948920108003,251.0251281054172,268.8772637854283,254.21746066376008
NGC0801,24.61,220.0,47.21,226.69,0.0,8.72,167.10165214623103,0.07981904240771964,0.07981904240771964,167.09887666073763,360.9439084270809,257.3118875892411,274.4568819287421,257.0585607104468
NGC0801,31.67,222.0,59.26,219.45,0.0,8.72,166.10508375724086,0.12727920243163807,0.12727920243163807,166.10358517476587,389.4161548831365,268.83656869557416,285.61630260980684,266.19853705741167
NGC0801,38.74,219.0,61.77,202.4,0.0,8.72,155.87948197245206,0.15702807075107364,0.15702807075107364,155.8786050870602,409.28811039413347,269.05848998401916,283.85886076055317,263.289034544225
NGC0801,45.8,214.0,58.45,183.36,0.0,8.72,142.22112114591138,0.16890435020983224,0.16890435020983224,142.2205647500277,424.710631139711,263.6807287784166,275.99750172094025,254.84209226524592
NGC0801,52.86,216.0,58.96,169.7,0.0,8.72,133.69864098037795,0.19447373901408885,0.19447373901408885,133.6982721029489,439.38048511569133,262.19260373056096,272.8570389489736,251.13596815127192
NGC0801,59.82,216.0,66.89,158.21,0.0,8.72,130.34367706183528,0.26335553769920533,0.26335553769920533,130.34344222617415,453.16580058280874,265.3593280782208,275.1724321321274,252.75410897300497
NGC0891,0.92,234.0,-5.19,121.44,254.98,2.55,229.96564326003133,0.0,0.0,229.69041875111748,224.6182512677372,221.9812363748938,191.1305095567444,206.63193190028312
NGC0891,2.32,192.0,-10.42,280.89,185.98,2.55,252.31248151845358,0.0,0.0,252.264875893664,264.9665862451144,264.16402322540546,271.4162689785918,273.5350474776023
NGC0891,3.24,212.0,-11.44,325.09,158.37,2.55,265.3271450115875,0.0,0.0,265.3014713989289,283.4022879218627,282.75177704782845,300.30263088925716,297.47236538124963
NGC0891,4.17,223.0,-11.64,311.44,139.66,2.55,249.30077761611574,0.0,0.0,249.2862133542781,274.14947895502036,272.88532000969803,295.20304398601775,288.98659265478
NGC0891,5.1,222.0,-11.54,293.95,126.35,2.55,233.19161005490741,0.0,0.0,233.18250189709082,264.9301575454686,262.5325722699341,286.65086854551157,278.3279067965916
NGC0891,6.03,224.0,-11.44,280.55,116.3,2.55,220.95731318514896,0.0,0.0,220.95113950953873,259.32173124954966,255.50083600801048,280.1782760495682,270.42891496023714
NGC0891,6.96,224.0,-9.02,271.7,108.06,2.55,212.33068435814923,0.0,0.0,212.326231161273,256.8783447228923,251.54086312740318,276.29898973147647,265.4900004021262
NGC0891,7.89,226.0,6.44,260.33,101.6,2.55,202.86231796467277,0.0010077875006709244,0.0010077875006709244,202.85901385628497,253.80722421821542,246.57240588579563,270.833886194293,259.20448252618127
NGC0891,8.8,226.0,16.24,254.4,96.17,2.55,197.73084187854963,0.006745640912736919,0.006745640912736919,197.72828260702593,254.11133494166884,245.29259962837585,269.2706460841472,256.9507589773248
NGC0891,9.73,227.0,25.64,241.26,91.46,2.55,188.7221648879643,0.018458237174266406,0.018458237174266406,188.72021367822012,251.51193975754194,240.32293123482737,263.3447752080531,250.47390715720908
NGC0891,10.64,227.0,32.27,231.49,87.46,2.55,182.18023786898513,0.03137584285878165,0.03137584285878165,182.17870388846123,250.7292147936145,237.35490746781508,259.5837579542349,246.23979382958578
NGC0891,11.58,224.0,35.44,224.36,83.84,2.55,177.04547528813043,0.04006985420935478,0.04006985420935478,177.04423922748,251.07007917499527,235.6003901217847,257.1245471549205,243.344738485857
NGC0891,12.52,220.0,42.18,213.5,80.63,2.55,170.6490997046278,0.06109492668629505,0.06109492668629505,170.64812464113075,250.4955571477389,232.49813377118323,253.083752573696,238.94470141232898
NGC0891,13.46,218.0,46.37,208.0,77.76,2.55,167.37625046582923,0.07675143825234303,0.07675143825234303,167.37545038071326,251.99260463083962,232.14247251458073,252.1841271957699,237.67728052403254
NGC0891,14.4,217.0,49.33,200.84,75.18,2.55,162.96694259879823,0.09162694256896703,0.09162694256896703,162.96628372988081,252.64589659751294,230.57651528337834,249.8768459533295,235.06810407694255
NGC0891,15.33,216.0,49.33,193.84,72.86,2.55,157.91272089353663,0.09758610802637581,0.09758610802637581,157.91216493690376,252.7991714481446,228.22696209318073,246.66152493557132,231.61255213127257
NGC0891,16.27,210.0,47.29,188.07,70.73,2.55,153.04711555596205,0.09547470608900735,0.09547470608900735,153.04663495077668,253.07400056801887,225.93467180028819,243.51066259031936,228.25031771712543
NGC0891,17.11,208.0,45.04,182.56,68.97,2.55,148.3997339283329,0.09211503450662754,0.09211503450662754,148.39930941431786,253.11804788376523,223.475341196682,240.23126024300979,224.81823026814328
NGC1003,1.25,47.0,2.05,56.98,0.0,1.61,40.343062600650434,0.002582081784007461,0.002582081784007461,40.332665910714866,59.61811210356199,59.99851608546359,60.27378319027239,58.319125037881335
NGC1003,2.08,59.5,6.07,64.63,0.0,1.61,46.1016632021015,0.017335812250644112,0.017335812250644112,46.0974966786798,71.57288677761761,72.16107185936637,75.06758522912997,71.02878843856479
NGC1003,2.9,71.6,10.81,74.91,0.0,1.61,54.06117044607895,0.03998347162381546,0.03998347162381546,54.0587712239382,82.48235104583402,84.99698248023424,89.59607738833195,84.17647221810857
NGC1003,3.73,77.6,14.74,77.71,0.0,1.61,56.89191199107304,0.06712648523469034,0.06712648523469034,56.890470796341596,88.76175695883126,92.08707730636614,97.30363511074646,90.94349767466447
NGC1003,4.56,83.4,17.0,79.57,0.0,1.61,58.77663183613024,0.08365433513481063,0.08365433513481063,58.775670561036094,93.52083069783166,97.69969641908602,103.1907083140032,96.12461130231611
NGC1003,5.39,89.7,19.26,79.39,0.0,1.61,59.349251469584686,0.1053130216667578,0.1053130216667578,59.3485891926794,96.80473916432523,101.58475468164411,107.08664493841015,99.47489805001162
NGC1003,6.22,93.8,21.62,73.38,0.0,1.61,56.21153440353679,0.147931444665356,0.147931444665356,56.21110717793131,97.41178499804307,101.24029741140531,106.19636403174125,98.28159353710136
NGC1003,7.04,99.0,23.59,69.52,0.0,1.61,54.5252537820779,0.1871804514983216,0.1871804514983216,54.52495940324885,98.55223438902973,102.03034191080924,106.63346043746063,98.43445544513035
NGC1003,7.87,103.0,27.03,65.95,0.0,1.61,53.90104034246463,0.25147672522305314,0.25147672522305314,53.900842861108494,100.02427728831229,103.75425659092832,108.15834747705296,99.66018502683919
NGC1003,8.7,100.0,28.5,62.8,0.0,1.61,52.76523476684246,0.2917386510162813,0.2917386510162813,52.765093133560846,100.97579779854927,104.70023671769148,108.82707697369426,100.10264611994829
NGC1003,9.54,98.3,29.19,59.81,0.0,1.61,51.38749020919391,0.3226661267540336,0.3226661267540336,51.3873852946229,101.62289918276225,105.1984120270775,109.01989329730011,100.11533790655035
NGC1003,10.34,98.4,29.29,56.87,0.0,1.61,49.749397483788684,0.34662756206049156,0.34662756206049156,49.74931703150239,101.92864823710688,105.11434718121973,108.61204100580152,99.58623412710865
NGC1003,11.21,94.5,30.27,54.18,0.0,1.61,48.82631565047684,0.384341192321791,0.384341192321791,48.82625600282179,102.53799116896725,105.87660982208027,109.14776103465485,99.95467300288855
NGC1003,11.98,94.9,31.35,52.09,0.0,1.61,48.36844580922567,0.4200982040422157,0.4200982040422157,48.36839990759103,103.13020216217537,106.87905987781086,110.00267742079575,100.6510823932408
NGC1003,12.85,95.3,32.24,49.97,0.0,1.61,47.83218633932595,0.45430718115100327,0.45430718115100327,47.83215140266145,103.67238595635175,107.88673116711207,110.84710472872653,101.33295831085933
NGC1003,13.72,96.9,32.83,48.07,0.0,1.61,47.25644241793917,0.48263600551744495,0.48263600551744495,47.25641520243676,104.0885892173749,108.74644544453308,111.54507589249543,101.88567284708017
NGC1003,14.49,97.2,33.03,46.57,0.0,1.61,46.64079062365903,0.5015166316928158,0.5015166316928158,46.640768267266,104.33174782258034,109.2951004003351,111.94308834153293,102.17476467786585
NGC1003,15.36,100.0,33.12,45.03,0.0,1.61,45.94327861613709,0.5196808191986028,0.5196808191986028,45.9432604203536,104.53072845595534,109.8296544811274,112.313570606917,102.43369990399596
NGC1003,16.13,104.0,32.83,43.81,0.0,1.61,45.138309117644184,0.5289945439360378,0.5289945439360378,45.138293529305585,104.56751455736519,109.98506615375351,112.30739505520185,102.35513547830088
NGC1003,17.0,104.0,33.52,42.53,0.0,1.61,45.033219405234625,0.5540411585190338,0.5540411585190338,45.03320685371858,104.89745126006528,111.1653012077502,113.40303660603082,103.3043016020303
NGC1003,17.78,105.0,32.34,41.49,0.0,1.61,43.66446667486047,0.5485594628282239,0.5485594628282239,43.66445527401001,104.6045150558448,110.44097497957308,112.46348118107426,102.36134677557084
NGC1003,18.65,109.0,31.65,40.42,0.0,1.61,42.64517205968338,0.5508174454268854,0.5508174454268854,42.64516204056557,104.45454944446672,110.23867624858534,112.08547141326231,101.94238039515434
NGC1003,19.52,110.0,29.88,39.42,0.0,1.61,40.86297346008976,0.5346890068204089,0.5346890068204089,40.862964055746055,103.96549858454544,108.86817623591139,110.46612292875126,100.37221610857122
NGC1003,20.29,107.0,29.39,38.61,0.0,1.61,40.11406424185911,0.5367917602351296,0.5367917602351296,40.114055774330495,103.83855999103864,108.76121332871497,110.23253237451168,100.10559196517657
NGC1003,21.16,106.0,29.0,37.75,0.0,1.61,39.41486077610829,0.5413473336954117,0.5413473336954117,39.41485327599046,103.72189106444803,108.79644205947213,110.14432648355782,99.97157729241823
NGC1003,21.93,106.0,27.91,37.04,0.0,1.61,38.27465088018439,0.5317373868808667,0.5317373868808667,38.274643812380006,103.40016766744563,107.99846441027813,109.19005121062872,99.04233021912272
NGC1003,22.8,108.0,27.03,36.29,0.0,1.61,37.270671445521344,0.5259659840186791,0.5259659840186791,37.27066492040702,103.12433792127322,107.45214541392778,108.50080725100875,98.35802709756996
NGC1003,23.67,109.0,25.65,35.58,0.0,1.61,35.92896742184501,0.5096655355871724,0.5096655355871724,35.92896117724466,102.71152084609813,106.30918494879997,107.18970167926469,97.10199810126615
NGC1003,24.44,110.0,26.24,34.99,0.0,1.61,36.065047483678704,0.5293642943407666,0.5293642943407666,36.065042067094915,102.7956326424564,107.32674149743553,108.18233406674597,97.98619952062815
NGC1003,25.31,110.0,25.85,34.35,0.0,1.61,35.47088594890182,0.5311008825221276,0.5311008825221276,35.47088101809255,102.60894363609722,107.26622052512991,108.0283949601095,97.80651616677902
NGC1003,26.08,110.0,25.26,33.82,0.0,1.61,34.78453391954534,0.5273443717902966,0.5273443717902966,34.7845292921957,102.37484684106103,106.91725420917602,107.5855393531666,97.36611928268682
NGC1003,26.95,113.0,26.83,33.25,0.0,1.61,35.67394217072175,0.56563872858112,0.56563872858112,35.673938417472385,102.66465961555939,109.19461340059775,109.9017038606694,99.47203071131803
NGC1003,27.73,114.0,30.76,32.76,0.0,1.61,38.50696560364111,0.638107821868342,0.638107821868342,38.50696294738679,103.65527681509857,114.46653672902397,115.38872025004753,104.51506176277947
NGC1003,28.6,112.0,31.75,32.24,0.0,1.61,39.086715134428985,0.659825524932953,0.659825524932953,39.08671289481964,103.82715755044792,116.21740063541466,117.1525665699861,106.11184638337005
NGC1003,29.47,113.0,34.6,31.75,0.0,1.61,41.245499754518676,0.7037186442147525,0.7037186442147525,41.24549806603573,104.60130877242669,120.42406163528167,121.51638733316842,110.11691114769312
NGC1003,30.24,115.0,37.45,31.33,0.0,1.61,43.51191733307095,0.7407765103963772,0.7407765103963772,43.51191603808487,105.45513893209856,124.64940426361558,125.91765797095337,114.16410526710003
NGC1090,0.35,20.9,-0.82,48.76,0.0,3.53,34.47852665065606,0.0,0.0,33.951312251145545,38.345214572389295,33.51898251126491,25.98313231624812,26.966869585059655
NGC1090,1.07,61.7,-2.5,98.26,0.0,3.53,69.48031231939017,0.0,0.0,69.36265398025417,82.48069248472461,80.42436013231573,70.69479035152565,73.33844423660176
NGC1090,1.6,81.3,-3.73,114.22,0.0,3.53,80.76573654712746,0.0,0.0,80.70442645530389,99.68809223032649,98.08031040776372,92.5572169678396,94.07921265821138
NGC1090,3.7,124.0,-7.4,144.04,0.0,3.53,101.8516607621103,0.0,0.0,101.83718038985543,135.65917475341323,133.99813669392105,140.21062550562567,135.69457011175328
NGC1090,5.09,156.0,-9.39,154.24,0.0,3.53,109.06414993021309,0.0,0.0,109.05595520665548,149.7397703903003,148.0229610566494,157.42542276504892,150.47414369879465
NGC1090,6.61,166.0,-10.89,166.19,0.0,3.53,117.51407596539234,0.0,0.0,117.50883986422754,163.46481144397316,162.60008423896767,174.23712783528597,165.43104625998282
NGC1090,8.17,165.0,-5.79,171.87,0.0,3.53,121.53044248253192,0.0,0.0,121.52689778866068,172.70574405661998,172.33644227144327,185.04758358552266,174.85197706854012
NGC1090,9.11,174.0,9.64,169.05,0.0,3.53,119.92447977790023,0.0064615748780869646,0.0064615748780869646,119.92170272137405,174.94926824651827,174.07020218187415,186.7182986863499,175.8983247246713
NGC1090,10.37,164.0,17.85,166.21,0.0,3.53,118.87600493791841,0.022546962276568067,0.022546962276568067,118.87394867262283,178.2912022548552,177.09319893661828,189.6846280297395,178.1333350739385
NGC1090,11.28,176.0,22.68,167.76,0.0,3.53,120.77289099793877,0.03526526695513874,0.03526526695513874,120.77117102716842,182.17806149853936,181.63368275681682,194.50624174434012,182.42627300551698
NGC1090,13.62,174.0,31.86,164.88,0.0,3.53,120.8625947098605,0.06948766460318903,0.06948766460318903,120.8614963578789,188.041168361647,188.10908066685155,200.87668785204283,187.74198376126947
NGC1090,15.04,168.0,35.59,159.31,0.0,3.53,118.13757298167252,0.09075694887570251,0.09075694887570251,118.13673233390477,189.30836646375852,188.9353337055266,201.17165341382488,187.58614041446737
NGC1090,16.37,166.0,38.11,153.0,0.0,3.53,114.7034092780158,0.11038885906628218,0.11038885906628218,114.70274973581724,189.7167319493529,188.56860120672022,200.15684002405573,186.24243515623292
NGC1090,17.59,167.0,40.13,146.12,0.0,3.53,110.84197805885638,0.13107799342827875,0.13107799342827875,110.84145143750916,189.5210329964581,187.28861805811968,198.1729166573721,184.0319076416111
NGC1090,18.8,167.0,41.74,140.2,0.0,3.53,107.565085413437,0.1505782469166866,0.1505782469166866,107.5646578825392,189.53979447698322,186.38154365952172,196.6494097515533,182.30255074319277
NGC1090,20.13,165.0,42.85,134.43,0.0,3.53,104.26809171553874,0.16888800358397643,0.16888800358397643,104.26774565760456,189.60857386584195,185.49441754654762,195.13288586669546,180.58682808995496
NGC1090,21.35,165.0,43.55,129.7,0.0,3.53,101.52658518831409,0.18399954984878947,0.18399954984878947,101.5262964322152,189.71914179443192,184.80735314505287,193.9161606748432,179.20559035420118
NGC1090,22.57,165.0,44.16,125.69,0.0,3.53,99.24259997601835,0.197998482835017,0.197998482835017,99.24235599717808,189.97398880674987,184.46578214064078,193.11820010944047,178.24547460836067
NGC1090,23.89,165.0,45.07,121.68,0.0,3.53,97.1304077001636,0.2153102438448082,0.2153102438448082,97.13020367391961,190.32624132630812,184.3449601200269,192.5640767459074,177.52017906854766
NGC1090,25.11,163.0,46.68,118.15,0.0,3.53,95.7012729800393,0.23791743305036497,0.23791743305036497,95.7011013489998,190.8185973900503,184.69784408196927,192.59917255928588,177.3851464503178
NGC1090,26.33,162.0,48.39,114.89,0.0,3.53,94.55923090846287,0.2618806328368632,0.2618806328368632,94.55908622356903,191.36118503879146,185.27996761758217,192.90929585776533,177.52306134601827
NGC1090,27.65,162.0,50.01,111.67,0.0,3.53,93.46707735882191,0.28628354302781667,0.28628354302781667,93.46695610712041,191.9203057121672,185.98095364198733,193.34099950117658,177.77444799659776
NGC1090,28.87,162.0,51.42,108.99,0.0,3.53,92.64678326849777,0.3080374038738341,0.3080374038738341,92.64667964213892,192.44444057942025,186.76915229796126,193.91089468119938,178.17771571961623
NGC1090,30.09,160.0,52.53,106.1,0.0,3.53,91.5860573449911,0.3289698329849768,0.3289698329849768,91.5859686625859,192.77919484267545,187.2126496983519,194.10804545490575,178.23405396729513
NGC1705,0.22,50.2,5.62,33.24,0.0,0.39,24.16677885031433,0.054079802312608255,0.054079802312608255,24.15617276809193,29.425105340707724,31.658369201393935,31.106910273936954,30.888888499648022
NGC1705,0.66,62.2,13.36,44.88,0.0,0.39,34.432496278951376,0.15054831457034967,0.15054831457034967,34.431140888246055,45.09314342395525,48.8574336767283,52.27561758859258,49.47940758051838
NGC1705,1.11,72.4,17.38,43.65,0.0,0.39,35.42210679787412,0.24074139235138775,0.24074139235138775,35.42171293499937,50.8323604959179,54.59471226256621,58.335218507230415,54.580060386351285
NGC1705,1.55,73.2,17.38,39.37,0.0,0.39,32.81863571204629,0.2804519717674786,0.2804519717674786,32.81846763036592,53.00591679658111,55.50872538228851,58.71992345066999,54.52993854743249
NGC1705,2.0,72.9,17.17,35.3,0.0,0.39,30.29610370988322,0.3211937106766122,0.3211937106766122,30.296020769742054,54.83551471186051,55.72712653610259,58.40527814038318,53.94148666586155
NGC1705,2.45,72.6,16.22,31.81,0.0,0.39,27.731326149320733,0.3421057884289936,0.3421057884289936,27.731278626962915,56.27844455058924,55.256412862908086,57.42725125669179,52.8036620951549
NGC1705,2.89,71.5,15.26,28.94,0.0,0.39,25.527032730029553,0.3573620220327689,0.3573620220327689,25.52700273250698,57.56248094435941,54.64664041464364,56.40296707687728,51.681374592908696
NGC1705,3.34,71.1,14.31,26.66,0.0,0.39,23.667570640012887,0.36557114035981897,0.36557114035981897,23.667550345673526,58.80292695386229,54.09986672004432,55.518742410015605,50.72699217824404
NGC1705,3.78,71.4,13.46,24.88,0.0,0.39,22.151270843904193,0.3692264674976788,0.3692264674976788,22.15125618469667,59.92132416592164,53.64065342314739,54.79420600651388,49.95242098676761
NGC1705,4.22,71.5,13.36,23.42,0.0,0.39,21.277636146903163,0.3942449691631668,0.3942449691631668,21.277625727538357,61.079522585174004,53.81135285483225,54.793550881878225,49.87371098070698
NGC1705,4.66,71.5,13.36,22.2,0.0,0.39,20.613335489434988,0.4200648796826431,0.4200648796826431,20.61332790219015,62.12868516936652,54.11507395288395,54.96126834369728,49.96357939790779
NGC1705,5.11,71.3,13.46,21.14,0.0,0.39,20.115203205535856,0.4477558527551929,0.4477558527551929,20.115197622199315,63.098594275657085,54.558089375535985,55.293793794593284,50.21399349012159
NGC1705,5.56,71.8,13.46,20.22,0.0,0.39,19.636593390911774,0.46984847864006823,0.46984847864006823,19.63658914798444,63.933056048445614,54.92609970009543,55.56087542719507,50.41009309548232
NGC1705,6.0,71.5,14.31,19.44,0.0,0.39,19.842703948806978,0.5200888724310313,0.5200888724310313,19.842700931850352,64.8355020899665,56.222747780213986,56.82952304948998,51.54167279704397
NGC2366,0.12,4.2,-0.46,3.95,0.0,0.65,2.793071785686863,0.0,0.0,2.780411941475602,12.880820701466027,7.14064421799981,5.739195166008591,5.628533101464428
NGC2366,0.36,9.41,-0.53,11.2,0.0,0.65,7.919595949289332,0.0,0.0,7.915566996273197,22.750515690860585,17.63988308424424,16.463310550500356,15.726652769475125
NGC2366,0.59,15.3,1.73,15.88,0.0,0.65,11.3613423502683,0.023186378070670845,0.023186378070670845,11.359287409198052,29.048402817632734,24.325016247148255,23.98642856472436,22.48006087511022
NGC2366,0.83,18.4,4.19,19.68,0.0,0.65,14.532972854856641,0.08312260040254292,0.08312260040254292,14.5318023314591,34.24625803167357,30.211487852162062,30.569869798116876,28.37748644806833
NGC2366,1.07,23.4,6.57,22.21,0.0,0.65,17.02371727913736,0.1489436329943088,0.1489436329943088,17.023006385067163,38.42100691283361,34.96290005766371,35.79286146145756,33.06979635788934
NGC2366,1.31,28.1,9.69,23.33,0.0,0.65,19.132186231583674,0.2565183010461546,0.2565183010461546,19.13177942663556,41.92258702837975,39.058960127782086,40.25000382292897,37.083299423800376
NGC2366,1.54,33.1,12.94,22.77,0.0,0.65,20.656235136151988,0.39243362796081044,0.39243362796081044,20.656022893449556,44.70025264796216,42.264873732379534,43.69005458192299,40.177411976526244
NGC2366,1.79,37.5,15.67,22.48,0.0,0.65,22.32093412023789,0.49284829858692103,0.49284829858692103,22.320815837038495,47.419604595516546,45.63430603875636,47.2498823508974,43.41704164376579
NGC2366,2.02,40.5,17.89,22.28,0.0,0.65,23.838022149498897,0.5632228206077134,0.5632228206077134,23.837948574418203,49.69472362997429,48.62818502238257,50.39586794045316,46.295632732285846
NGC2366,2.26,42.3,19.31,22.0,0.0,0.65,24.796695344339735,0.6064247740317114,0.6064247740317114,24.796645699169932,51.58524891759025,50.95251372431367,52.784503237718795,48.46418158225686
NGC2366,2.49,45.2,20.12,21.29,0.0,0.65,25.128598249802952,0.6410906261330632,0.6410906261330632,25.1285637843158,52.9665456692265,52.429766211681475,54.24418367901032,49.76323969582553
NGC2366,2.74,47.4,21.03,20.52,0.0,0.65,25.549874755074633,0.677487043810464,0.677487043810464,25.54985138674187,54.35739906604286,54.040260908807156,55.845148979688,51.195870948274525
NGC2366,2.97,48.1,22.14,19.83,0.0,0.65,26.206755808378876,0.7137213841616713,0.7137213841616713,26.206739734368135,55.65222011816116,55.793221512954965,57.62634460716072,52.81045434783009
NGC2366,3.21,48.8,23.15,19.12,0.0,0.65,26.808761627497827,0.7456731139151176,0.7456731139151176,26.80875051792077,56.865120968878955,57.480740727837514,59.33349780506463,54.35585456886361
NGC2366,3.44,50.7,23.96,18.46,0.0,0.65,27.284929906452025,0.7711306096143363,0.7711306096143363,27.284921933341124,57.89694876604621,58.940544213898285,60.80043438963245,55.680141922394284
NGC2366,3.69,52.1,24.56,17.79,0.0,0.65,27.594123468593814,0.7921793522538642,0.7921793522538642,27.59411769045766,58.839461788384696,60.23738746948301,62.08002815769979,56.82512396594866
NGC2366,3.92,53.0,25.07,17.2,0.0,0.65,27.864402021216964,0.8094857596658738,0.8094857596658738,27.86439767632432,59.634085354271754,61.380761238953845,63.20768334949057,57.83427490353169
NGC2366,4.16,53.7,25.27,16.63,0.0,0.65,27.872053207469307,0.8220014034860079,0.8220014034860079,27.87204983877141,60.27593196262903,62.204317521895014,63.982192180574884,58.5103069591969
NGC2366,4.4,51.2,25.47,16.1,0.0,0.65,27.898492790830115,0.8334823497457813,0.8334823497457813,27.898490153025808,60.872887508503844,63.01861102122011,64.75219507730333,59.18462531025774
NGC2366,4.64,51.6,25.68,15.61,0.0,0.65,27.95171640525855,0.8440595268043857,0.8440595268043857,27.951714321070632,61.43360619026326,63.83735589530977,65.53209877730366,59.87047376006621
NGC2366,4.87,51.5,26.18,15.18,0.0,0.65,28.29502783175871,0.8560892301181876,0.8560892301181876,28.295026200640365,62.06234637143101,64.96874709268712,66.66365397990965,60.89099478030295
NGC2366,5.11,50.4,26.59,14.76,0.0,0.65,28.56495930331426,0.8665017723362594,0.8665017723362594,28.564958016281803,62.63849780892618,66.01772835239746,67.70326415975363,61.82441778956889
NGC2366,5.35,48.5,26.69,14.37,0.0,0.65,28.558791115871834,0.8734086880707079,0.8734086880707079,28.55879006030252,63.05230357572209,66.69349090402409,68.33767967933872,62.378212521202485
NGC2366,5.59,50.0,26.59,14.01,0.0,0.65,28.375485017881193,0.878112354543582,0.878112354543582,28.375484127274902,63.35372422425959,67.11759689231593,68.70107845565552,62.679025381667955
NGC2366,5.82,49.0,26.28,13.7,0.0,0.65,28.008630812662016,0.880373504397926,0.880373504397926,28.008630031488735,63.531054134569956,67.25012392583963,68.75497271538048,62.69279180433361
